======================================== [1] 2025-12-02 17:51:24
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [7] 2025-12-02 17:52:05
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [8] 2025-12-02 17:52:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [9] 2025-12-02 17:52:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [10] 2025-12-02 17:52:26
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [11] 2025-12-02 17:52:33
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [12] 2025-12-02 17:52:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [13] 2025-12-02 17:52:47
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [14] 2025-12-02 17:52:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [15] 2025-12-02 17:53:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [16] 2025-12-02 17:53:08
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [17] 2025-12-02 17:53:16
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   1                  1
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [18] 2025-12-02 17:53:23
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   1                  1
  5                   1                  1
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   1                  1
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [19] 2025-12-02 17:53:31
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [20] 2025-12-02 17:53:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [21] 2025-12-02 17:53:46
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [22] 2025-12-02 17:53:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [23] 2025-12-02 17:54:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   1                  1
  5                   1                  1
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [24] 2025-12-02 17:54:08
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   1                  1
  5                   1                  1
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [25] 2025-12-02 17:54:16
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   1                  1
 31                   0                  0
 23                   0                  0
 20                   1                  1
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   1                  1
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   1                  1
 37                   1                  1
  8                   1                  1
  5                   1                  1
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   1                  1
 24                   0                  0
 15                   1                  1
  2                   1                  1
 33                   0                  0
  4                   0                  0
  6                   1                  1
 35                   0                  0
  3                   0                  0
 32                   1                  1
 39                   0                  0
  0                   1                  1
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   1                  1
 42                   1                  1
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   1                  1

======================================== [26] 2025-12-02 17:54:23
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [27] 2025-12-02 17:54:30
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [28] 2025-12-02 17:54:38
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [29] 2025-12-02 17:54:44
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [30] 2025-12-02 17:54:51
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
 13                   0                  0
 10                   0                  0
 38                   0                  0
 28                   0                  0
 25                   0                  0
 14                   0                  0
 44                   0                  0
 43                   0                  0
 29                   0                  0
 37                   0                  0
  8                   0                  0
  5                   0                  0
 17                   0                  0
 30                   0                  0
  1                   0                  0
 27                   0                  0
 24                   0                  0
 15                   0                  0
  2                   0                  0
 33                   0                  0
  4                   0                  0
  6                   0                  0
 35                   0                  0
  3                   0                  0
 32                   0                  0
 39                   0                  0
  0                   0                  0
  9                   0                  0
 12                   0                  0
 18                   0                  0
 19                   0                  0
 42                   0                  0
 11                   0                  0
 40                   0                  0
 21                   0                  0
 36                   0                  0
  7                   0                  0
 22                   0                  0
 26                   0                  0

======================================== [31] 2025-12-02 17:54:58
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   0                  0
 31                   0                  0
 23                   0                  0
 20                   0                  0
 34                   0                  0
 16                   0                  0
